customer_id,full_name,region,segment,annual_income,vulnerability_flag,loan_id,outstanding_balance,utilisation_ratio,days_past_due,missed_payments_12m,annual_inflows,annual_outflows,affordability_ratio,risk_score,risk_band,recommended_action,risk_rank,top_5pct_flag
C000898,Synthetic Customer 0898,Leinster,Mass Market,26005.6,0,L000898,20220.71,0.3122,0,0,26169.64,23029.32,0.88,21.1,Low,Maintain and monitor,783,0
C000238,Synthetic Customer 0238,Leinster,Mass Market,24930.16,0,L000238,11759.09,0.3042,0,0,24511.06,22475.28,0.9169,21.1,Low,Maintain and monitor,784,0
C000087,Synthetic Customer 0087,Ulster (ROI),Affluent,65055.13,0,L000087,17071.65,0.3133,0,0,66506.78,57123.99,0.8589,21.0,Low,Maintain and monitor,785,0
C000527,Synthetic Customer 0527,Leinster,Mass Market,44261.63,0,L000527,12015.44,0.2961,0,0,45196.05,42211.05,0.934,20.9,Low,Maintain and monitor,786,0
C000547,Synthetic Customer 0547,Ulster (ROI),Mass Market,22276.63,0,L000547,8347.83,0.2969,0,0,22395.03,20762.45,0.9271,20.9,Low,Maintain and monitor,787,0
C000033,Synthetic Customer 0033,Munster,Mass Market,32860.02,0,L000033,29638.56,0.2969,0,0,34005.75,30857.08,0.9074,20.7,Low,Maintain and monitor,788,0
C000787,Synthetic Customer 0787,Dublin,Emerging Affluent,43090.86,0,L000787,24008.78,0.3064,0,0,40449.21,34946.69,0.864,20.7,Low,Maintain and monitor,789,0
C000664,Synthetic Customer 0664,Dublin,Mass Market,30502.23,0,L000664,21502.33,0.2915,0,0,29799.64,27844.6,0.9344,20.7,Low,Maintain and monitor,790,0
C000904,Synthetic Customer 0904,Leinster,Mass Market,38940.43,0,L000904,11867.63,0.2826,0,0,37588.81,36565.53,0.9728,20.7,Low,Maintain and monitor,791,0
C000358,Synthetic Customer 0358,Munster,Mass Market,45947.42,0,L000358,28598.63,0.3113,0,0,47839.54,39787.95,0.8317,20.6,Low,Maintain and monitor,792,0
C000356,Synthetic Customer 0356,Ulster (ROI),Emerging Affluent,94196.99,0,L000356,19196.29,0.2982,0,0,91016.46,81313.09,0.8934,20.6,Low,Maintain and monitor,793,0
C000908,Synthetic Customer 0908,Ulster (ROI),Mass Market,36537.33,0,L000908,11595.89,0.2916,0,0,36435.65,33545.76,0.9207,20.6,Low,Maintain and monitor,794,0
C000219,Synthetic Customer 0219,Munster,Emerging Affluent,93880.43,0,L000219,3469.47,0.2842,0,0,90992.29,86919.94,0.9552,20.6,Low,Maintain and monitor,795,0
C000029,Synthetic Customer 0029,Dublin,Mass Market,35723.88,0,L000029,31902.56,0.2853,0,0,35191.82,33119.19,0.9411,20.5,Low,Maintain and monitor,796,0
C000097,Synthetic Customer 0097,Munster,Mass Market,40398.93,0,L000097,18285.51,0.1854,0,1,41006.25,36973.36,0.9017,20.5,Low,Maintain and monitor,797,0
C000490,Synthetic Customer 0490,Connacht,Mass Market,55814.87,0,L000490,13975.65,0.2922,0,0,55482.38,50064.04,0.9023,20.5,Low,Maintain and monitor,798,0
C000402,Synthetic Customer 0402,Leinster,Emerging Affluent,60238.19,0,L000402,25175.76,0.287,0,0,60436.66,55339.32,0.9157,20.4,Low,Maintain and monitor,799,0
C000826,Synthetic Customer 0826,Leinster,Mass Market,27314.76,0,L000826,10860.86,0.2977,0,0,27561.44,23795.72,0.8634,20.4,Low,Maintain and monitor,800,0
C000224,Synthetic Customer 0224,Connacht,Affluent,66262.21,0,L000224,8267.89,0.2822,0,0,68384.22,64601.46,0.9447,20.4,Low,Maintain and monitor,801,0
C000272,Synthetic Customer 0272,Munster,Emerging Affluent,45898.89,0,L000272,7936.72,0.2692,0,0,47060.13,47177.06,1.0025,20.4,Low,Maintain and monitor,802,0
C000537,Synthetic Customer 0537,Munster,Mass Market,41932.29,0,L000537,6416.18,0.2808,0,0,42012.13,39605.25,0.9427,20.4,Low,Maintain and monitor,803,0
C000883,Synthetic Customer 0883,Connacht,Emerging Affluent,62626.23,0,L000883,25037.77,0.2964,0,0,62095.53,53885.3,0.8678,20.3,Low,Maintain and monitor,804,0
C000212,Synthetic Customer 0212,Dublin,Affluent,33162.94,0,L000212,20184.36,0.291,0,0,33230.15,29563.01,0.8896,20.3,Low,Maintain and monitor,805,0
C000608,Synthetic Customer 0608,Munster,Mass Market,37137.01,0,L000608,11834.33,0.2824,0,0,37207.07,34623.63,0.9306,20.3,Low,Maintain and monitor,806,0
C000976,Synthetic Customer 0976,Munster,Mass Market,128705.02,0,L000976,7600.11,0.2917,0,0,126500.4,111566.56,0.8819,20.3,Low,Maintain and monitor,807,0
C000381,Synthetic Customer 0381,Connacht,Mass Market,50491.3,0,L000381,12780.7,0.2809,0,0,51143.89,47537.68,0.9295,20.2,Low,Maintain and monitor,808,0
C000815,Synthetic Customer 0815,Connacht,Emerging Affluent,47274.81,0,L000815,6200.96,0.286,0,0,49473.9,44426.44,0.898,20.2,Low,Maintain and monitor,809,0
C000488,Synthetic Customer 0488,Leinster,Mass Market,57248.43,0,L000488,10297.66,0.1771,0,1,58229.53,52518.95,0.9019,20.1,Low,Maintain and monitor,810,0
C000630,Synthetic Customer 0630,Ulster (ROI),Mass Market,49784.08,0,L000630,3192.54,0.289,0,0,52187.74,45790.39,0.8774,20.1,Low,Maintain and monitor,811,0
C000372,Synthetic Customer 0372,Leinster,Mass Market,33040.87,0,L000372,10829.06,0.274,0,0,32353.51,30053.39,0.9289,20.0,Low,Maintain and monitor,812,0
C000142,Synthetic Customer 0142,Munster,Emerging Affluent,60760.35,0,L000142,32518.1,0.2854,0,0,59508.02,52031.86,0.8744,19.9,Low,Maintain and monitor,813,0
C000061,Synthetic Customer 0061,Connacht,Emerging Affluent,36393.26,0,L000061,5727.55,0.2673,0,0,37955.82,36213.89,0.9541,19.9,Low,Maintain and monitor,814,0
C000132,Synthetic Customer 0132,Connacht,Affluent,40417.87,0,L000132,38493.36,0.2749,0,0,42228.15,38323.61,0.9075,19.8,Low,Maintain and monitor,815,0
C000557,Synthetic Customer 0557,Munster,Mass Market,48178.18,0,L000557,12435.44,0.2586,0,0,46846.15,45953.11,0.9809,19.8,Low,Maintain and monitor,816,0
C000712,Synthetic Customer 0712,Leinster,Emerging Affluent,24473.48,0,L000712,4458.6,0.2751,0,0,24854.02,22670.35,0.9121,19.8,Low,Maintain and monitor,817,0
C000305,Synthetic Customer 0305,Connacht,Mass Market,34041.27,0,L000305,25062.6,0.1582,0,1,35902.18,33824.07,0.9421,19.7,Low,Maintain and monitor,818,0
C001000,Synthetic Customer 1000,Dublin,Mass Market,48110.14,0,L001000,24206.62,0.2797,0,0,48688.62,42395.25,0.8707,19.7,Low,Maintain and monitor,819,0
C000379,Synthetic Customer 0379,Munster,Mass Market,23033.04,0,L000379,9708.54,0.2635,0,0,23212.85,22131.04,0.9534,19.7,Low,Maintain and monitor,820,0
C000586,Synthetic Customer 0586,Connacht,Emerging Affluent,41988.87,0,L000586,32521.34,0.2743,0,0,42865.91,38070.4,0.8881,19.6,Low,Maintain and monitor,821,0
C000591,Synthetic Customer 0591,Dublin,Emerging Affluent,43873.67,0,L000591,29661.03,0.2685,0,0,43287.17,39641.13,0.9158,19.6,Low,Maintain and monitor,822,0
C000308,Synthetic Customer 0308,Leinster,Emerging Affluent,33999.89,0,L000308,24045.59,0.2688,0,0,34426.19,31289.76,0.9089,19.6,Low,Maintain and monitor,823,0
C000397,Synthetic Customer 0397,Munster,Mass Market,35036.5,0,L000397,27691.58,0.2657,0,0,35980.05,33118.39,0.9205,19.5,Low,Maintain and monitor,824,0
C000644,Synthetic Customer 0644,Dublin,Mass Market,26856.31,0,L000644,17328.58,0.2866,0,0,27686.27,22739.96,0.8213,19.5,Low,Maintain and monitor,825,0
C000269,Synthetic Customer 0269,Dublin,Mass Market,50870.49,0,L000269,12327.57,0.2692,0,0,50320.37,45150.11,0.8973,19.5,Low,Maintain and monitor,826,0
C000455,Synthetic Customer 0455,Leinster,Mass Market,22000.0,0,L000455,18017.99,0.2459,0,0,21662.18,21732.99,1.0033,19.4,Low,Maintain and monitor,827,0
C000860,Synthetic Customer 0860,Dublin,Mass Market,52992.66,0,L000860,11349.34,0.2505,0,0,55652.45,54208.34,0.9741,19.4,Low,Maintain and monitor,828,0
C000110,Synthetic Customer 0110,Connacht,Affluent,46786.07,0,L000110,23274.59,0.2537,0,0,46983.39,44811.98,0.9538,19.3,Low,Maintain and monitor,829,0
C000645,Synthetic Customer 0645,Dublin,Mass Market,63752.97,0,L000645,21874.54,0.2545,0,0,65324.8,62198.27,0.9521,19.3,Low,Maintain and monitor,830,0
C000626,Synthetic Customer 0626,Dublin,Emerging Affluent,73916.73,0,L000626,17719.18,0.2725,0,0,75607.43,65246.85,0.863,19.3,Low,Maintain and monitor,831,0
C000616,Synthetic Customer 0616,Leinster,Mass Market,43357.28,0,L000616,10622.06,0.246,0,0,44490.73,44095.94,0.9911,19.3,Low,Maintain and monitor,832,0
C000999,Synthetic Customer 0999,Munster,Mass Market,50460.85,0,L000999,4647.47,0.2599,0,0,51547.32,47307.24,0.9177,19.3,Low,Maintain and monitor,833,0
C000769,Synthetic Customer 0769,Dublin,Mass Market,26772.21,0,L000769,8718.68,0.2682,0,0,26625.97,23040.51,0.8653,19.1,Low,Maintain and monitor,834,0
C000792,Synthetic Customer 0792,Munster,Mass Market,50077.8,0,L000792,5545.39,0.2668,0,0,49034.59,42109.75,0.8588,19.0,Low,Maintain and monitor,835,0
C000389,Synthetic Customer 0389,Dublin,Mass Market,34616.5,0,L000389,5456.41,0.2697,0,0,33305.33,28034.35,0.8417,19.0,Low,Maintain and monitor,836,0
C000427,Synthetic Customer 0427,Dublin,Mass Market,36785.08,0,L000427,2732.45,0.268,0,0,37168.18,31798.1,0.8555,19.0,Low,Maintain and monitor,837,0
C000286,Synthetic Customer 0286,Munster,Emerging Affluent,82650.75,0,L000286,16083.11,0.2452,0,0,84231.32,79914.04,0.9487,18.9,Low,Maintain and monitor,838,0
C000056,Synthetic Customer 0056,Connacht,Mass Market,25444.14,0,L000056,11335.21,0.2595,0,0,25168.64,22142.42,0.8798,18.9,Low,Maintain and monitor,839,0
C000510,Synthetic Customer 0510,Leinster,Mass Market,22000.0,0,L000510,11084.72,0.2408,0,0,22310.89,21557.67,0.9662,18.9,Low,Maintain and monitor,840,0
C000783,Synthetic Customer 0783,Ulster (ROI),Emerging Affluent,63996.61,0,L000783,5646.09,0.2706,0,0,62408.22,51995.82,0.8332,18.9,Low,Maintain and monitor,841,0
C000117,Synthetic Customer 0117,Dublin,Mass Market,40251.41,0,L000117,3298.52,0.2377,0,0,39537.02,38696.91,0.9788,18.9,Low,Maintain and monitor,842,0
C000489,Synthetic Customer 0489,Dublin,Affluent,46003.55,0,L000489,30985.66,0.2567,0,0,44470.19,39415.92,0.8863,18.8,Low,Maintain and monitor,843,0
C000225,Synthetic Customer 0225,Munster,Mass Market,32852.65,0,L000225,23868.26,0.1377,0,1,32781.14,30431.47,0.9283,18.7,Low,Maintain and monitor,844,0
C000161,Synthetic Customer 0161,Leinster,Mass Market,84947.25,0,L000161,16976.71,0.2626,0,0,83683.65,70723.87,0.8451,18.7,Low,Maintain and monitor,845,0
C000189,Synthetic Customer 0189,Ulster (ROI),Mass Market,73679.38,0,L000189,9282.76,0.2561,0,0,73662.17,64637.29,0.8775,18.7,Low,Maintain and monitor,846,0
C000303,Synthetic Customer 0303,Dublin,Emerging Affluent,47933.05,0,L000303,8273.36,0.2229,0,0,47574.12,48766.95,1.0251,18.7,Low,Maintain and monitor,847,0
C000145,Synthetic Customer 0145,Leinster,Affluent,37543.62,0,L000145,6308.78,0.2667,0,0,37096.48,30739.07,0.8286,18.7,Low,Maintain and monitor,848,0
C000147,Synthetic Customer 0147,Connacht,Mass Market,43571.41,0,L000147,3095.86,0.2428,0,0,42946.31,40034.48,0.9322,18.7,Low,Maintain and monitor,849,0
C000345,Synthetic Customer 0345,Connacht,Emerging Affluent,30025.0,0,L000345,21066.79,0.2537,0,0,29378.72,25643.84,0.8729,18.6,Low,Maintain and monitor,850,0
C000961,Synthetic Customer 0961,Dublin,Mass Market,69367.74,0,L000961,8243.28,0.2527,0,0,69470.12,60984.02,0.8778,18.6,Low,Maintain and monitor,851,0
C000660,Synthetic Customer 0660,Dublin,Mass Market,47154.29,0,L000660,24299.32,0.2509,0,0,48386.63,42342.82,0.8751,18.5,Low,Maintain and monitor,852,0
C000231,Synthetic Customer 0231,Munster,Emerging Affluent,47684.76,0,L000231,21750.95,0.2537,0,0,49316.24,42294.25,0.8576,18.5,Low,Maintain and monitor,853,0
C000470,Synthetic Customer 0470,Connacht,Emerging Affluent,22439.18,0,L000470,15947.09,0.2507,0,0,22527.6,19841.85,0.8808,18.5,Low,Maintain and monitor,854,0
C000048,Synthetic Customer 0048,Dublin,Affluent,56498.33,0,L000048,893.26,0.2394,0,0,56113.65,52135.72,0.9291,18.5,Low,Maintain and monitor,855,0
C000870,Synthetic Customer 0870,Dublin,Emerging Affluent,29787.94,0,L000870,18486.74,0.2374,0,0,30767.71,28365.67,0.9219,18.4,Low,Maintain and monitor,856,0
C000383,Synthetic Customer 0383,Connacht,Mass Market,60260.89,0,L000383,12623.4,0.2346,0,0,58915.6,55536.04,0.9426,18.4,Low,Maintain and monitor,857,0
C000754,Synthetic Customer 0754,Munster,Mass Market,25701.16,0,L000754,2458.97,0.2381,0,0,25746.51,23723.18,0.9214,18.4,Low,Maintain and monitor,858,0
C000848,Synthetic Customer 0848,Leinster,Affluent,71930.33,0,L000848,16090.48,0.2421,0,0,71884.71,64563.27,0.8982,18.3,Low,Maintain and monitor,859,0
C000546,Synthetic Customer 0546,Dublin,Emerging Affluent,22000.0,0,L000546,29247.68,0.2421,0,0,21220.29,18791.69,0.8856,18.2,Low,Maintain and monitor,860,0
C000705,Synthetic Customer 0705,Leinster,Mass Market,31639.24,0,L000705,18499.82,0.2313,0,0,31622.59,29465.26,0.9318,18.2,Low,Maintain and monitor,861,0
C000368,Synthetic Customer 0368,Dublin,Affluent,59565.64,0,L000368,5821.27,0.2356,0,0,57856.6,52927.68,0.9148,18.2,Low,Maintain and monitor,862,0
C000393,Synthetic Customer 0393,Connacht,Mass Market,74797.8,0,L000393,35689.06,0.2438,0,0,72972.42,63332.31,0.8679,18.1,Low,Maintain and monitor,863,0
C000138,Synthetic Customer 0138,Dublin,Mass Market,28273.67,0,L000138,22581.79,0.238,0,0,28477.94,24965.72,0.8767,18.0,Low,Maintain and monitor,864,0
C000407,Synthetic Customer 0407,Connacht,Mass Market,55914.03,0,L000407,3470.91,0.2485,0,0,56686.27,47378.57,0.8358,18.0,Low,Maintain and monitor,865,0
C000217,Synthetic Customer 0217,Connacht,Emerging Affluent,69058.48,0,L000217,13708.19,0.2262,0,0,67771.4,62542.33,0.9228,17.9,Low,Maintain and monitor,866,0
C000648,Synthetic Customer 0648,Dublin,Mass Market,39382.18,0,L000648,7437.71,0.2173,0,0,40099.08,38619.43,0.9631,17.9,Low,Maintain and monitor,867,0
C000519,Synthetic Customer 0519,Munster,Affluent,47947.22,0,L000519,6423.51,0.2267,0,0,48343.61,44293.12,0.9162,17.9,Low,Maintain and monitor,868,0
C000706,Synthetic Customer 0706,Leinster,Affluent,24051.29,0,L000706,26956.09,0.2312,0,0,24120.09,21355.88,0.8854,17.8,Low,Maintain and monitor,869,0
C000158,Synthetic Customer 0158,Ulster (ROI),Mass Market,22000.0,0,L000158,21078.54,0.223,0,0,21427.87,19928.88,0.93,17.8,Low,Maintain and monitor,870,0
C000761,Synthetic Customer 0761,Munster,Emerging Affluent,41571.79,0,L000761,26824.8,0.2306,0,0,41056.46,36420.63,0.8871,17.7,Low,Maintain and monitor,871,0
C000659,Synthetic Customer 0659,Ulster (ROI),Mass Market,37361.12,0,L000659,12647.53,0.2279,0,0,36352.3,32336.44,0.8895,17.7,Low,Maintain and monitor,872,0
C000672,Synthetic Customer 0672,Dublin,Emerging Affluent,30121.96,0,L000672,7930.03,0.2383,0,0,30088.8,25360.88,0.8429,17.7,Low,Maintain and monitor,873,0
C000962,Synthetic Customer 0962,Connacht,Mass Market,31847.26,0,L000962,6566.34,0.125,0,1,32049.83,27972.0,0.8728,17.7,Low,Maintain and monitor,874,0
C000835,Synthetic Customer 0835,Connacht,Emerging Affluent,75210.9,0,L000835,8869.41,0.2351,0,0,74945.92,64037.96,0.8545,17.6,Low,Maintain and monitor,875,0
C000752,Synthetic Customer 0752,Munster,Emerging Affluent,31635.48,0,L000752,6823.11,0.2292,0,0,31678.05,27616.81,0.8718,17.6,Low,Maintain and monitor,876,0
C000959,Synthetic Customer 0959,Dublin,Mass Market,22000.0,0,L000959,26239.95,0.1103,0,1,21047.73,19409.69,0.9222,17.5,Low,Maintain and monitor,877,0
C000841,Synthetic Customer 0841,Ulster (ROI),Affluent,39130.51,0,L000841,19405.47,0.2225,0,0,39731.64,35752.81,0.8999,17.5,Low,Maintain and monitor,878,0
C000601,Synthetic Customer 0601,Leinster,Emerging Affluent,49665.03,0,L000601,14438.19,0.2122,0,0,46118.29,43345.35,0.9399,17.5,Low,Maintain and monitor,879,0
C000012,Synthetic Customer 0012,Dublin,Emerging Affluent,47343.93,0,L000012,7125.8,0.2201,0,0,47446.02,43029.27,0.9069,17.5,Low,Maintain and monitor,880,0
C000025,Synthetic Customer 0025,Leinster,Mass Market,64567.4,0,L000025,26879.18,0.2308,0,0,66932.47,56720.29,0.8474,17.4,Low,Maintain and monitor,881,0
C000516,Synthetic Customer 0516,Dublin,Mass Market,63700.24,0,L000516,26861.66,0.2153,0,0,60275.42,55499.56,0.9208,17.4,Low,Maintain and monitor,882,0
C000151,Synthetic Customer 0151,Leinster,Affluent,43012.09,0,L000151,20599.75,0.2231,0,0,42142.54,37298.47,0.8851,17.4,Low,Maintain and monitor,883,0
C000051,Synthetic Customer 0051,Leinster,Mass Market,63827.39,0,L000051,11021.66,0.2136,0,0,65457.31,60524.92,0.9246,17.4,Low,Maintain and monitor,884,0
C000261,Synthetic Customer 0261,Dublin,Emerging Affluent,22000.0,0,L000261,7924.02,0.2239,0,0,21353.42,18740.31,0.8776,17.4,Low,Maintain and monitor,885,0
C000834,Synthetic Customer 0834,Dublin,Affluent,22000.0,0,L000834,18716.52,0.2221,0,0,20983.66,18380.31,0.8759,17.3,Low,Maintain and monitor,886,0
C000654,Synthetic Customer 0654,Munster,Mass Market,42424.97,0,L000654,11963.94,0.1967,0,0,43134.49,43026.32,0.9975,17.3,Low,Maintain and monitor,887,0
C000548,Synthetic Customer 0548,Leinster,Mass Market,22000.0,0,L000548,1911.3,0.2077,0,0,21248.09,20058.35,0.944,17.3,Low,Maintain and monitor,888,0
C000991,Synthetic Customer 0991,Dublin,Mass Market,53329.4,0,L000991,23764.6,0.2214,0,0,54627.02,47582.21,0.871,17.2,Low,Maintain and monitor,889,0
C000622,Synthetic Customer 0622,Connacht,Mass Market,49660.11,0,L000622,6090.77,0.2273,0,0,50152.43,42346.61,0.8444,17.2,Low,Maintain and monitor,890,0
C000738,Synthetic Customer 0738,Dublin,Mass Market,32734.64,0,L000738,4834.61,0.1998,0,0,32583.24,31484.64,0.9663,17.2,Low,Maintain and monitor,891,0
C000425,Synthetic Customer 0425,Ulster (ROI),Mass Market,52432.13,0,L000425,19844.24,0.2072,0,0,51751.6,47725.49,0.9222,17.1,Low,Maintain and monitor,892,0
C000074,Synthetic Customer 0074,Munster,Emerging Affluent,42974.71,0,L000074,10779.74,0.1952,0,0,43285.64,42388.0,0.9793,17.1,Low,Maintain and monitor,893,0
C000867,Synthetic Customer 0867,Dublin,Mass Market,68603.31,0,L000867,13575.81,0.1927,0,0,65934.5,64534.7,0.9788,17.0,Low,Maintain and monitor,894,0
C000704,Synthetic Customer 0704,Ulster (ROI),Mass Market,48759.42,0,L000704,5370.17,0.2167,0,0,48485.74,42118.82,0.8687,17.0,Low,Maintain and monitor,895,0
C000831,Synthetic Customer 0831,Dublin,Mass Market,54918.45,0,L000831,1665.16,0.1949,0,0,54063.34,52002.32,0.9619,16.9,Low,Maintain and monitor,896,0
C000823,Synthetic Customer 0823,Dublin,Mass Market,79809.43,0,L000823,714.44,0.2033,0,0,76233.91,69848.22,0.9162,16.9,Low,Maintain and monitor,897,0
C000241,Synthetic Customer 0241,Dublin,Mass Market,23220.14,0,L000241,7758.78,0.1922,0,0,22454.38,21567.24,0.9605,16.8,Low,Maintain and monitor,898,0
C000665,Synthetic Customer 0665,Connacht,Mass Market,46819.07,0,L000665,20188.0,0.2125,0,0,46034.66,39202.94,0.8516,16.7,Low,Maintain and monitor,899,0
C000948,Synthetic Customer 0948,Leinster,Affluent,22000.0,0,L000948,8563.3,0.195,0,0,21197.28,19749.21,0.9317,16.7,Low,Maintain and monitor,900,0
C000830,Synthetic Customer 0830,Ulster (ROI),Mass Market,47208.15,0,L000830,2796.25,0.1937,0,0,47135.08,44665.48,0.9476,16.7,Low,Maintain and monitor,901,0
C000052,Synthetic Customer 0052,Leinster,Mass Market,46731.09,0,L000052,2237.7,0.2026,0,0,46943.77,42352.59,0.9022,16.7,Low,Maintain and monitor,902,0
C000064,Synthetic Customer 0064,Dublin,Affluent,22000.0,0,L000064,11293.81,0.2107,0,0,22024.26,18842.88,0.8556,16.6,Low,Maintain and monitor,903,0
C000050,Synthetic Customer 0050,Munster,Affluent,50069.35,0,L000050,19831.97,0.2047,0,0,50780.12,44132.9,0.8691,16.5,Low,Maintain and monitor,904,0
C000347,Synthetic Customer 0347,Munster,Mass Market,70353.28,0,L000347,16585.3,0.2101,0,0,71506.84,60589.28,0.8473,16.5,Low,Maintain and monitor,905,0
C000985,Synthetic Customer 0985,Leinster,Mass Market,30710.0,0,L000985,7575.06,0.1872,0,0,29513.4,27739.05,0.9399,16.4,Low,Maintain and monitor,906,0
C000251,Synthetic Customer 0251,Dublin,Mass Market,26063.03,0,L000251,5643.13,0.1876,0,0,26280.68,24659.94,0.9383,16.4,Low,Maintain and monitor,907,0
C000538,Synthetic Customer 0538,Munster,Emerging Affluent,22000.0,0,L000538,4017.49,0.1929,0,0,21676.94,19832.39,0.9149,16.4,Low,Maintain and monitor,908,0
C000757,Synthetic Customer 0757,Munster,Affluent,22000.0,0,L000757,35385.04,0.1783,0,0,21781.58,20987.8,0.9636,16.2,Low,Maintain and monitor,909,0
C000291,Synthetic Customer 0291,Leinster,Emerging Affluent,63841.04,0,L000291,3089.75,0.1748,0,0,64757.34,62964.61,0.9723,16.2,Low,Maintain and monitor,910,0
C000424,Synthetic Customer 0424,Dublin,Mass Market,23803.36,0,L000424,8271.47,0.2032,0,0,25232.57,21017.73,0.833,16.1,Low,Maintain and monitor,911,0
C000399,Synthetic Customer 0399,Dublin,Mass Market,22000.0,0,L000399,4415.45,0.1819,0,0,21389.04,19579.81,0.9154,16.0,Low,Maintain and monitor,912,0
C000625,Synthetic Customer 0625,Dublin,Mass Market,49745.46,0,L000625,3651.79,0.1816,0,0,50789.4,46981.44,0.925,16.0,Low,Maintain and monitor,913,0
C000686,Synthetic Customer 0686,Dublin,Mass Market,82239.96,0,L000686,31690.01,0.1836,0,0,85626.93,76948.73,0.8987,15.9,Low,Maintain and monitor,914,0
C000378,Synthetic Customer 0378,Dublin,Emerging Affluent,33946.65,0,L000378,30880.58,0.1832,0,0,34097.24,30844.41,0.9046,15.9,Low,Maintain and monitor,915,0
C000736,Synthetic Customer 0736,Dublin,Emerging Affluent,24895.63,0,L000736,10768.43,0.186,0,0,25520.1,22454.98,0.8799,15.8,Low,Maintain and monitor,916,0
C000226,Synthetic Customer 0226,Dublin,Emerging Affluent,44948.49,0,L000226,6031.53,0.1735,0,0,46262.66,43288.87,0.9357,15.8,Low,Maintain and monitor,917,0
C000326,Synthetic Customer 0326,Leinster,Mass Market,31159.72,0,L000326,24059.25,0.1761,0,0,30667.24,28003.88,0.9132,15.7,Low,Maintain and monitor,918,0
C000575,Synthetic Customer 0575,Ulster (ROI),Mass Market,27176.73,0,L000575,15771.86,0.1849,0,0,26160.59,22707.07,0.868,15.7,Low,Maintain and monitor,919,0
C000234,Synthetic Customer 0234,Dublin,Emerging Affluent,54127.16,0,L000234,7820.68,0.1749,0,0,54047.43,49618.52,0.9181,15.7,Low,Maintain and monitor,920,0
C000124,Synthetic Customer 0124,Connacht,Mass Market,55856.95,0,L000124,3069.84,0.1604,0,0,57926.55,56853.95,0.9815,15.7,Low,Maintain and monitor,921,0
C000408,Synthetic Customer 0408,Connacht,Mass Market,22895.53,0,L000408,36953.99,0.1622,0,0,23147.65,22296.22,0.9632,15.6,Low,Maintain and monitor,922,0
C000602,Synthetic Customer 0602,Munster,Mass Market,56675.68,0,L000602,32491.53,0.1755,0,0,58327.27,53014.36,0.9089,15.6,Low,Maintain and monitor,923,0
C000934,Synthetic Customer 0934,Dublin,Emerging Affluent,22000.0,0,L000934,19539.65,0.1817,0,0,22282.6,19422.79,0.8717,15.6,Low,Maintain and monitor,924,0
C000914,Synthetic Customer 0914,Ulster (ROI),Mass Market,33434.9,0,L000914,13802.61,0.1744,0,0,33468.55,30332.05,0.9063,15.6,Low,Maintain and monitor,925,0
C000931,Synthetic Customer 0931,Dublin,Mass Market,59878.27,0,L000931,7849.55,0.15,0,0,57370.53,58511.68,1.0199,15.6,Low,Maintain and monitor,926,0
C000271,Synthetic Customer 0271,Leinster,Mass Market,33491.32,0,L000271,7281.65,0.1565,0,0,32549.63,32167.3,0.9883,15.6,Low,Maintain and monitor,927,0
C000134,Synthetic Customer 0134,Dublin,Mass Market,51472.13,0,L000134,5908.08,0.177,0,0,49401.06,43189.39,0.8743,15.4,Low,Maintain and monitor,928,0
C000682,Synthetic Customer 0682,Leinster,Mass Market,22000.0,0,L000682,5501.88,0.1524,0,0,22194.18,21987.05,0.9907,15.4,Low,Maintain and monitor,929,0
C000104,Synthetic Customer 0104,Connacht,Mass Market,86174.84,0,L000104,10433.99,0.1552,0,0,84083.44,79842.6,0.9496,15.2,Low,Maintain and monitor,930,0
C000357,Synthetic Customer 0357,Leinster,Mass Market,35168.14,0,L000357,8771.09,0.1607,0,0,35278.88,32603.48,0.9242,15.2,Low,Maintain and monitor,931,0
C000780,Synthetic Customer 0780,Dublin,Mass Market,74002.34,0,L000780,7585.68,0.1582,0,0,74353.92,70021.73,0.9417,15.2,Low,Maintain and monitor,932,0
C000401,Synthetic Customer 0401,Munster,Emerging Affluent,39759.67,0,L000401,4656.21,0.1735,0,0,38383.26,33592.08,0.8752,15.2,Low,Maintain and monitor,933,0
C000120,Synthetic Customer 0120,Connacht,Mass Market,54754.14,0,L000120,2393.14,0.1563,0,0,54918.28,51929.01,0.9456,15.2,Low,Maintain and monitor,934,0
C000181,Synthetic Customer 0181,Dublin,Mass Market,32291.89,0,L000181,19203.85,0.1543,0,0,32422.38,30729.35,0.9478,15.1,Low,Maintain and monitor,935,0
C000507,Synthetic Customer 0507,Connacht,Affluent,41268.55,0,L000507,11302.04,0.176,0,0,42271.33,35870.3,0.8486,15.1,Low,Maintain and monitor,936,0
C000055,Synthetic Customer 0055,Leinster,Mass Market,26676.54,0,L000055,1471.97,0.1634,0,0,26084.91,23649.25,0.9066,15.1,Low,Maintain and monitor,937,0
C000487,Synthetic Customer 0487,Connacht,Mass Market,62311.19,0,L000487,13987.21,0.1626,0,0,66790.75,60342.56,0.9035,15.0,Low,Maintain and monitor,938,0
C000940,Synthetic Customer 0940,Munster,Mass Market,49180.82,0,L000940,10808.52,0.1535,0,0,48935.34,45990.34,0.9398,15.0,Low,Maintain and monitor,939,0
C000222,Synthetic Customer 0222,Connacht,Mass Market,33017.72,0,L000222,37297.53,0.1572,0,0,33278.53,30492.35,0.9163,14.9,Low,Maintain and monitor,940,0
